injury_notes,injury_body_part,sport,injury_status,player_id,rotoworld_id,search_full_name,years_exp,fantasy_positions,search_rank,number,practice_participation,team,last_name,weight,birth_state,status,pandascore_id,depth_chart_order,position,stats_id,rotowire_id,first_name,college,high_school,search_last_name,gsis_id,sportradar_id,birth_city,fantasy_data_id,swish_id,birth_date,news_updated,metadata,search_first_name,hashtag,active,depth_chart_position,espn_id,yahoo_id,birth_country,full_name,practice_description,age,height,injury_start_date
,,nfl,,6858,,jameslynch,2,['DL'],9999999,92,,MIN,Lynch,295,,Active,,2,DT,,14499,James,Baylor,Round Rock (TX),lynch,,ce8b21f7-6f93-40e6-8068-0432e10d855f,,21894,1066890,1999-01-20,1629303051792,,james,#jameslynch-NFL-MIN-92,True,DT,4259181,32800,,James Lynch,,23,76,
,,nfl,,5527,,ramonrichards,4,['DB'],9999999,47,,,Richards,188,,Active,,,SS,,13146,Ramon,Oklahoma State,Brackenridge,richards,00-0034224,cc5a9d4b-7838-470d-8c36-182e97ff161d,,20573,,1995-11-29,,,ramon,#ramonrichards-NFL-FA-47,True,,3122442,31448,,Ramon Richards,,26,71,
,,nfl,,4720,,dominiquehatfield,5,['DB'],9999999,36,,,Hatfield,178,,Inactive,,,CB,733254,12317,Dominique,Utah,Crenshaw (CA),hatfield,00-0033845,2cf86b24-50e1-4047-83cb-afd82b17aa91,,19628,,1994-12-13,1573603256747,,dominique,#dominiquehatfield-NFL-FA-36,False,,3052502,30865,,Dominique Hatfield,,27,70,
,,nfl,,2288,,chasalecxih,1,['DL'],9999999,65,,,Alecxih,304,,Inactive,,,DT,,8472,Chas,Pittsburgh,,alecxih,,1fde3c16-427a-4b51-9d0c-904a5d7a3e6d,,16725,,1989-02-10,,,chas,#chasalecxih-NFL-FA-65,False,,15353,26268,,Chas Alecxih,,29,"6'4""",
,,nfl,,909,,markherzlich,9,['LB'],9999999,44,,,Herzlich,246,,Inactive,,,LB,,7479,Mark,Boston College,Conestoga (PA),herzlich,00-0028620,30be69a5-f203-49dc-a354-19e4733a80da,,13140,,1987-09-01,1520893801859,,mark,#markherzlich-NFL-FA-44,False,,14262,25509,,Mark Herzlich,,33,"6'4""",
,,nfl,,4712,,johnnyragin,5,['LB'],9999999,0,,,Ragin,225,,Active,,,ILB,,,Johnny,Oregon,Wilsonville (OR),ragin,,746168bc-d529-4fb9-bcd1-3fe9889b0027,,19619,,1995-02-08,,{'injury_override_regular_2020_5': 'Active'},johnny,#johnnyragin-NFL-FA-0,True,,3117315,30831,,Johnny Ragin,,26,75,
,,nfl,Questionable,7160,,ledariusmack,2,"['LB', 'DL']",9999999,43,,,Mack,237,,Inactive,,,LB,,14979,Ledarius,Buffalo,Lincoln Park Academy (FL),mack,,306d7e5a-f0f6-4b30-8484-5d933361278e,,22161,1067139,1996-10-03,1653350713200,,ledarius,#ledariusmack-NFL-FA-43,True,,4257195,33176,,Ledarius Mack,,25,73,
,,nfl,,6527,,austindroogsma,3,['OL'],9999999,66,,,Droogsma,310,,Active,,,G,,14169,Austin,Florida State,Gulf Breeze,droogsma, 00-0035151,7c218b81-76f2-45a1-b4a1-ac4e7a987c6c,,21518,,1995-03-04,,,austin,#austindroogsma-NFL-FA-66,True,,4422420,32382,,Austin Droogsma,,26,75,
,,nfl,,4282,,coreylevin,5,['OL'],9999999,62,,TEN,Levin,307,,Active,,2,G,,11804,Corey,Chattanooga,Dacula (GA),levin,00-0033793,e5266a8b-b610-4c5e-9bee-7269917ffd6f,,19128,695430,1994-08-12,1599193555149,{'injury_override_regular_2020_5': 'COV'},corey,#coreylevin-NFL-TEN-62,True,RG,2973637,30330,,Corey Levin,,27,76,
,,nfl,,789,,curtismarsh,9,['DB'],9999999,32,,,Marsh,197,,Inactive,,,CB,,,Curtis,Utah State,Royal (CA),marsh,,4fc319fc-3b0f-4b32-a3f7-43a4d03e4e72,,12711,,1988-03-01,,,curtis,#curtismarsh-NFL-FA-32,False,,14031,24877,,Curtis Marsh,,32,"6'1""",
,,nfl,,3443,,chrisswain,6,['RB'],9999999,30,,,Swain,245,,Active,,,FB,,11490,Chris,Navy,Mount de Sales Academy,swain,,1a6927a9-1a96-4441-95ce-4833350a011c,,18207,,1992-11-17,,,chris,#chrisswain-NFL-FA-30,True,,2970472,29531,,Chris Swain,,29,73,
,,nfl,,3364,,mauricecanady,6,['DB'],9999999,27,,NYG,Canady,193,,Active,,2,CB,693989,10936,Maurice,Virginia,Varina (VA),canady,00-0032438,32884cc4-ff90-42d0-b02b-f9a7df6ce6fb,,18125,693989,1994-05-26,1640486107597,,maurice,#mauricecanady-NFL-NYG-27,True,RCB,2979655,29443,,Maurice Canady,,28,73,
,,nfl,,8279,,perrionwinfrey,0,['DL'],9999999,97,,CLE,Winfrey,290,,Active,,,DL,,16122,Perrion,Oklahoma,Lake Park (IL),winfrey,,6e0bbea3-5041-4473-b4c3-866392a2555b,,,1213796,2000-08-15,1651335617877,{'source_id': '34c06c35-d9cc-4344-ac78-3bf1fabc4948'},perrion,#perrionwinfrey-NFL-CLE-97,True,,,,,Perrion Winfrey,,21,76,
,,nfl,,4861,,kenttaylor,4,['TE'],9999999,0,,,Taylor,240,,Active,,,TE,694628,12601,Kent,Texas-El Paso,,taylor,,69443f0b-8385-4eeb-871b-cbab8f1dddf0,,19761,,1993-11-29,1525231801303,,kent,#kenttaylor-NFL-FA-0,True,,2980119,30957,,Kent Taylor,,28,78,
,,nfl,Questionable,8495,,matthenningsen,0,['DL'],9999999,91,,DEN,Henningsen,291,,Active,,,DE,,15915,Matt,Wisconsin,Menomonee Falls (WI),henningsen,,38d9a47a-c3e3-4355-9995-c12782832728,,,1065368,1999-05-01,1653342912644,,matt,#matthenningsen-NFL-DEN-91,True,,,,,Matt Henningsen,,23,75,
,,nfl,,5076,13212,johnkelly,4,['RB'],9999999,41,,CLE,Kelly,208,,Active,,,RB,879766,12555,John,Tennessee,Oak Park (MI),kelly,00-0034808,27156b0b-e82d-4d02-8a04-ca1891d77110,,19957,879766,1996-10-04,1642620015612,,john,#johnkelly-NFL-CLE-41,True,,3915381,31145,,John Kelly,,25,70,
,,nfl,,6631,,jalenallison,3,['DB'],9999999,0,,,Allison,188,,Active,,,DB,,,Jalen,North Dakota State,Papillion-La Vista (NE),allison,,4c4c9eb6-b7cc-41c9-b14f-92125832c8b5,,21395,,,,,jalen,#jalenallison-NFL-FA-0,True,,,,,Jalen Allison,,,72,
,,nfl,,3046,,mattrotheram,7,['OL'],9999999,61,,,Rotheram,325,,Active,,,G,,10834,Matt,Pittsburgh,North Olmsted (OH),rotheram,,f533b338-a3ae-4942-a69f-fc6e66f87a2c,,17759,,1992-07-05,,,matt,#mattrotheram-NFL-FA-61,True,,2513151,28933,,Matt Rotheram,,29,77,
,,nfl,,6667,,jordanagasiva,3,['OL'],9999999,0,,,Agasiva,320,,Active,,,G,,14241,Jordan,Utah,Mililani,agasiva, 00-0035543,b4565520-ee0d-4d4a-a3dd-7f8c17a9196c,,21552,,1997-05-21,,,jordan,#jordanagasiva-NFL-FA-0,True,,4243241,32563,,Jordan Agasiva,,24,75,
,,nfl,,4522,,carltonagudosi,5,['WR'],9999999,14,,,Agudosi,220,,Inactive,,,WR,696192,12364,Carlton,Rutgers,Franklin,agudosi,00-0033599,9bd7ed5d-968a-40c0-8dcd-25fcc2d4d47f,,19398,,1994-02-01,1567219258028,,carlton,#carltonagudosi-NFL-FA-14,False,,2982809,30482,,Carlton Agudosi,,27,78,
,,nfl,,7259,,bobbyprice,2,['DB'],9999999,27,,DET,Price,208,,Active,,3,DB,,14849,Bobby,Norfolk State,Bishop Sullivan (VA),price,,b80be347-fd65-4a40-bdad-e11c75bded39,,22258,921347,1998-04-25,1639928760403,,bobby,#bobbyprice-NFL-DET-27,True,RCB,4030779,33190,,Bobby Price,,24,75,
,,nfl,,1196,,keithtandy,10,['DB'],9999999,35,,,Tandy,205,,Inactive,,,FS,,8318,Keith,West Virginia,Christian County (KY),tandy,00-0029422,e597cba3-fa90-4ce2-85e7-3e0bed1791d5,,14391,,1989-02-12,1543987259889,,keith,#keithtandy-NFL-FA-35,False,,15001,25884,,Keith Tandy,,32,70,
,,nfl,,6031,,alexbarnes,3,['RB'],9999999,39,,,Barnes,226,,Active,,,RB,868507,13452,Alex,Kansas State,Pittsburg,barnes, 00-0035512,e63d39ab-704f-40ad-9036-b8bad7ece8bb,,21023,,1996-10-27,1567191054464,,alex,#alexbarnes-NFL-FA-39,True,,3886636,32419,,Alex Barnes,,25,72,
,,nfl,,7725,,drewdalman,1,['OL'],9999999,67,,ATL,Dalman,300,,Active,,2,OL,,15584,Drew,Stanford,Palma (CA),dalman,,d2710837-baa1-46e3-94c8-7dffe08c93bb,,,1060298,1998-10-15,1619892922557,,drew,#drewdalman-NFL-ATL-67,True,C,,,,Drew Dalman,,23,75,
,,nfl,,1583,8641,marcuscooper,9,['DB'],9999999,31,,,Cooper,197,,Inactive,,,CB,,9082,Marcus,Rutgers,Bloomfield (CT),cooper,00-0030127,38709da2-bd62-45f9-a7cd-f209879aca81,,15234,,1990-02-01,1565730006323,,marcus,#marcuscooper-NFL-FA-31,False,,15888,26875,,Marcus Cooper,,31,74,
,,nfl,,533,5699,coltmccoy,12,['QB'],9999999,12,,ARI,McCoy,212,,Active,,2,QB,306296,6444,Colt,Texas,Jim Ned (TX),mccoy,00-0027688,3699dfd9-d437-43f7-b674-adbb31e7e64b,,11047,306296,1986-09-05,1647292515428,,colt,#coltmccoy-NFL-ARI-12,True,QB,13199,24060,,Colt McCoy,,35,73,
,,nfl,,2657,,johnlowdermilk,1,['DB'],9999999,33,,,Lowdermilk,210,,Inactive,,,CB,,10809,John,Iowa,,lowdermilk,,df6aa22c-9baf-421d-af09-8bc6638731f6,,17125,,1992-04-17,,,john,#johnlowdermilk-NFL-FA-33,False,,2582441,28686,,John Lowdermilk,,26,"6'1""",
,,nfl,,2358,10385,jakefisher,7,['OL'],9999999,74,,,Fisher,305,,Inactive,,,T,,10265,Jake,Oregon,Traverse City West (MI),fisher,00-0032196,aacd2e1d-0882-4698-87dc-f033382257a7,,16814,,1993-04-23,1557761711253,,jake,#jakefisher-NFL-FA-74,False,,2576971,28441,,Jake Fisher,,28,78,
,,nfl,,1450,,acesanders,3,['WR'],9999999,18,,,Sanders,173,,Inactive,,,WR,553026,,Ace,South Carolina,,sanders,,e506364d-fe69-48c7-8b84-a49603b0a7b6,,15019,,1991-11-11,,,ace,#acesanders-NFL-FA-18,False,,16022,,,Ace Sanders,,26,"5'7""",
,,nfl,,6526,,trethomas,3,['LB'],9999999,0,,,Thomas,223,,Active,,,LB,,14163,Tre,Colorado State,Overland,thomas,,afc3cd02-f7fb-4de3-9e4f-46f02f7fd9b8,,21510,,1995-09-03,,,tre,#trethomas-NFL-FA-0,True,,3124517,32372,,Tre Thomas,,26,74,
,,nfl,,3999,10444,georgegodsey,0,,9999999,0,,,Godsey,,,Inactive,,,,,,George,,,godsey,,,,18838,,,,,george,#georgegodsey-NFL-FA-0,False,,,,,George Godsey,,,,
Wayne is expected to miss a significant portion of the season.,,nfl,,2316,10426,traewaynes,7,['DB'],9999999,26,,CIN,Waynes,190,,Active,,,CB,,10028,Trae,Michigan State,Bradford (WI),waynes,00-0031546,338adc8a-173d-4b1b-a5de-92818bf96823,,16772,606124,1992-07-25,1647897025714,,trae,#traewaynes-NFL-CIN-26,True,,2576283,28399,,Trae Waynes,,29,72,
,,nfl,,3789,,davidperkins,0,['DL'],9999999,42,,,Perkins,226,,Inactive,,,DE,,11562,David,Illinois State,,perkins,,,,18603,,1993-01-13,,,david,#davidperkins-NFL-FA-42,False,,,29831,,David Perkins,,25,"6'2""",
,,nfl,,1275,,jonathangrimes,8,['RB'],9999999,34,,,Grimes,209,,Inactive,,,RB,461885,8297,Jonathan,William & Mary,Paul VI (NJ),grimes,,c8088c8c-b4fc-46e9-98b8-cda869e344e5,,14719,,1989-12-21,,,jonathan,#jonathangrimes-NFL-FA-34,False,,15632,26488,,Jonathan Grimes,,30,"5'10""",
,,nfl,,3260,,vincentvalentine,6,['DL'],9999999,96,,,Valentine,320,,Inactive,,,NT,651875,10950,Vincent,Nebraska,Edwardsville (IL),valentine,00-0032396,89781fd0-0817-4de8-ac16-c9cf095b333e,,18021,,1994-02-23,1567543221199,,vincent,#vincentvalentine-NFL-FA-96,False,,2974333,29330,,Vincent Valentine,,27,75,
,,nfl,,7619,,mathewsexton,1,['WR'],9999999,5,,KC,Sexton,175,,Active,,,WR,,15546,Mathew,Eastern Michigan,Clinton (MI),sexton,,5981a5e3-b1f6-4bfc-89e7-5df7e9c9e52d,,,912319,1997-10-17,1641919237954,,mathew,#mathewsexton-NFL-KC-5,True,,,,,Mathew Sexton,,24,71,
,,nfl,Questionable,3248,11386,isaacseumalo,6,['OL'],9999999,56,,PHI,Seumalo,303,,Active,,1,G,,11169,Isaac,Oregon State,Corvallis (OR),seumalo,00-0032954,447db942-40e8-4bb3-9710-b12cfaaafb46,,18009,695144,1993-10-29,1632879350571,,isaac,#isaacseumalo-NFL-PHI-56,True,RG,2978247,29313,,Isaac Seumalo,,28,76,
,,nfl,,516,5674,aaronhernandez,9,['TE'],9999999,81,,,Hernandez,245,,Inactive,,,TE,,,Aaron,Florida,,hernandez,,,,10975,,1989-11-06,,,aaron,#aaronhernandez-NFL-FA-81,False,,,,,Aaron Hernandez,,29,"6'2""",
,,nfl,,4244,,devantemays,5,['RB'],1216,0,,,Mays,224,,Inactive,,,RB,867674,12219,Devante,Utah State,Livingston (TX),mays,00-0033304,b92d015f-0e5f-42e5-b85a-9c68ee6d8f1f,,19090,,1994-05-26,1567532419491,,devante,#devantemays-NFL-FA-0,False,,3918026,30351,,Devante Mays,,27,70,
,,nfl,,5682,,caysoncollins,4,['LB'],9999999,53,,,Collins,230,,Active,,,OLB,,13262,Cayson,North Carolina,Berry Academy,collins,00-0034444,af606d16-92a5-474f-8674-0bcd440a76c2,,20609,,1995-11-10,1546449623212,,cayson,#caysoncollins-NFL-FA-53,True,,3116695,31533,,Cayson Collins,,26,73,
,,nfl,,7630,,gregnewsome,1,['DB'],9999999,20,,CLE,Newsome,192,,Active,,1,CB,,15275,Greg,Northwestern,IMG Academy (FL),newsome,,2303e1eb-fa31-4cfe-b93d-7c2e1b683baa,,,1107286,2000-05-18,1640982050142,,greg,#gregnewsome-NFL-CLE-20,True,NB,,,,Greg Newsome,,22,72,
,,nfl,,3654,,kevinbowen,6,['OL'],9999999,77,,,Bowen,346,,Active,,,OT,,11384,Kevin,East Central,Helix Charter (CA),bowen,,5311dbf3-9a87-431c-9393-7a7d4180d118,,18447,,1993-07-03,1535495103565,,kevin,#kevinbowen-NFL-FA-77,True,,4002683,29698,,Kevin Bowen,,28,81,
,,nfl,,4376,,michaelclark,5,['WR'],9999999,89,,,Clark,217,,Inactive,,,WR,886316,12460,Michael,Marshall,Lakewood (FL),clark,,a4556664-56b6-49ee-bc5b-a05da0780c65,,19233,,1995-10-26,1532566201744,,michael,#michaelclark-NFL-FA-89,False,,3931763,30609,,Michael Clark,,26,78,
,,nfl,,7142,,dustinwoodard,2,['OL'],9999999,0,,,Woodard,291,,Injured Reserve,,,OL,,14831,Dustin,Memphis,Chandler (AZ),woodard,,6c55bb5c-dde4-43ec-b4aa-0e5d65303244,,22145,,1998-03-08,1618610126956,{'injury_override_regular_2020_5': 'COV'},dustin,#dustinwoodard-NFL-FA-0,True,,4039374,32900,,Dustin Woodard,,23,74,
,,nfl,,3871,,sambergen,0,['RB'],9999999,40,,,Bergen,236,,Inactive,,,FB,556482,11395,Sam,Rutgers,,bergen,,,,18693,,1992-03-06,,,sam,#sambergen-NFL-FA-40,False,,,29982,,Sam Bergen,,26,"6'0""",
,,nfl,,3605,,matthiasfarley,6,['DB'],9999999,21,,,Farley,209,,Active,,,DB,,11292,Matthias,Notre Dame,Christian (NC),farley,00-0032496,22d9354f-3277-4ae6-bfaa-351ce38f1140,,18392,610937,1992-07-15,1617129915639,,matthias,#matthiasfarley-NFL-FA-21,True,,2579840,29574,,Matthias Farley,,29,71,
,,nfl,,3891,,kylecoleman,6,['RB'],9999999,96,,,Coleman,220,,Active,,,FB,891825,11558,Kyle,Arkansas-Pine Bluff,Watson Chapel (AR),coleman,00-0033086,0105886c-9f70-4600-b0c4-bb2a8efc5e9b,,18713,,1993-09-30,,,kyle,#kylecoleman-NFL-FA-96,True,,2572846,30021,,Kyle Coleman,,28,74,
,,nfl,,7365,,nevelleclarke,2,['DB'],9999999,34,,,Clarke,190,,Inactive,,,CB,,14701,Nevelle,Central Florida,Taravella (FL),clarke,,136f5d97-d41c-4fad-b296-f69a129cdea7,,22077,,1996-11-16,1596384616282,,nevelle,#nevelleclarke-NFL-FA-34,True,,3929034,,,Nevelle Clarke,,25,73,
,,nfl,,8407,,tjpledger,0,['RB'],9999999,21,,ARI,Pledger,196,,Active,,,RB,,16618,TJ,Utah,IMG Academy (FL),pledger,,d607d750-d554-11ec-addb-6dd6dcd40f21,,,1107843,,1652747144857,{'source_id': '63fb24f3-ea2d-4251-a89b-3a55b547c800'},tj,#tjpledger-NFL-ARI-21,True,,,,,TJ Pledger,,,69,
,,nfl,,8022,,drewhimmelman,1,"['OT', 'OL']",9999999,67,,,Himmelman,316,,Active,,,OT,,,Drew,Illinois State,Geneseo (IL),himmelman,,6a213f8c-74e1-4901-8841-bf5730a23c4b,,,873940,1996-09-19,,,drew,#drewhimmelman-NFL-FA-67,True,,,,,Drew Himmelman,,25,81,
,,nfl,,7750,,grantstuard,1,['LB'],9999999,48,,TB,Stuard,230,,Active,,2,LB,,15247,Grant,Houston,Oak Ridge (TX),stuard,,f9dbd390-b1c7-41a2-9e96-6f5de2848efc,,,1053837,1998-10-15,1620665467121,,grant,#grantstuard-NFL-TB-48,True,RILB,,,,Grant Stuard,,23,71,
,,nfl,,8456,,loganbruss,0,['OL'],9999999,60,,LAR,Bruss,316,,Active,,,OL,,15948,Logan,Wisconsin,Kimberly (WI),bruss,,3244d88a-0195-43ae-9963-ca362a913c43,,,1065337,1999-10-06,1651290630269,,logan,#loganbruss-NFL-LAR-60,True,,,,,Logan Bruss,,22,77,
,,nfl,,5312,,rickleonard,4,"['OT', 'OL']",9999999,71,,ATL,Leonard,311,,Active,,3,OT,,12987,Rick,Florida State,Middletown (MD),leonard,00-0034379,a54039fe-c6f8-4a25-82e8-80ce45db9a67,,19945,834997,1996-11-22,1636505132504,,rick,#rickleonard-NFL-ATL-71,True,RT,3122927,31097,,Rick Leonard,,25,79,
,,nfl,Questionable,5990,,terezhall,3,['LB'],9999999,59,,,Hall,235,,Active,,,LB,,13861,Terez,Missouri,King (GA),hall, 00-0034962,49bf0cd8-c01f-4d31-b6f1-fdda02b4999f,,20784,882337,1996-11-18,1651788913960,{'injury_override_regular_2020_5': 'COV'},terez,#terezhall-NFL-FA-59,True,,3924319,32230,,Terez Hall,,25,74,
,,nfl,,4097,,ryananderson,5,"['LB', 'DL']",1142,0,,,Anderson,253,,Active,,,LB,,11956,Ryan,Alabama,Daphne (AL),anderson,00-0033525,2afc82df-1048-414d-bef7-1692198cedde,,18943,650901,1994-08-12,1630510559044,,ryan,#ryananderson-NFL-FA-0,True,,2976495,30162,,Ryan Anderson,,27,74,
,,nfl,,8556,,denzelwilliams,0,['DB'],9999999,39,,BAL,Williams,180,,Active,,,DB,,16446,Denzel,Villanova,Newfield (NY),williams,,da07bda0-c980-11ec-a1a0-57a82b503f37,,,945264,1998-03-26,,,denzel,#denzelwilliams-NFL-BAL-39,True,,,,,Denzel Williams,,24,70,
,,nfl,,8236,,jerrethsterns,0,['WR'],9999999,9,,TB,Sterns,195,,Active,,,WR,,15813,Jerreth,Western Kentucky,Waxahachie (TX),sterns,,50ff9b30-d3db-11ec-8afa-57d9afd0ecba,,,1171061,1999-07-01,1652585130191,{'source_id': '9ad2972e-1ad4-4936-93f3-b56da3539aba'},jerreth,#jerrethsterns-NFL-TB-9,True,,,,,Jerreth Sterns,,22,69,
,,nfl,,916,,jarvisjenkins,11,['DL'],9999999,94,,,Jenkins,300,,Inactive,,,DE,,7470,Jarvis,Clemson,Daniel (SC),jenkins,00-0027979,5c453cab-dfd6-4c8f-ad31-f872229c6e06,,13165,,1988-04-24,1544195424488,,jarvis,#jarvisjenkins-NFL-FA-94,False,,14019,24828,,Jarvis Jenkins,,33,76,
,,nfl,,7642,,jayceehorn,1,['DB'],459,8,,CAR,Horn,200,,Active,,1,CB,,15209,Jaycee,South Carolina,Alpharetta (GA),horn,,90b71985-5235-4d5a-b95a-405129be496f,,,1124489,1999-11-26,1653489627863,,jaycee,#jayceehorn-NFL-CAR-8,True,NB,,,,Jaycee Horn,,22,73,
,,nfl,,8259,,camerondicker,0,['K'],9999999,16,,LAR,Dicker,216,,Active,,,K,,16226,Cameron,Texas,Lake Travis (TX),dicker,,ac5dd0b0-d060-11ec-b677-29e0f2526162,,,1125872,,1652142049547,{'source_id': '8b59a094-9cb1-42a8-bcc6-984319e767b2'},cameron,#camerondicker-NFL-LAR-16,True,,,,,Cameron Dicker,,,73,
,,nfl,,1572,8383,alecogletree,9,['LB'],9999999,44,,,Ogletree,250,,Active,,,LB,552990,8695,Alec,Georgia,Newnan (GA),ogletree,00-0030527,b94f3978-ba88-428a-924b-3fbfdf04b058,,15220,552990,1991-09-25,1641780948950,,alec,#alecogletree-NFL-FA-44,True,,15806,26653,,Alec Ogletree,,30,75,
,,nfl,Questionable,4072,12250,tredaviouswhite,5,['DB'],539,27,,BUF,White,192,,Active,,1,CB,,12127,Tre'Davious,LSU,Green Oaks (LA),white,00-0033884,13de701c-c77c-4eb5-b54c-8881ca5e0871,,18918,727761,1995-01-16,1654029043346,,tredavious,#tredaviouswhite-NFL-BUF-27,True,RCB,3042717,30140,,Tre'Davious White,,27,71,
,,nfl,,5598,,darontebouldin,4,['OL'],9999999,0,,,Bouldin,318,,Active,,,OL,,13172,Daronte,Mississippi,Canton,bouldin,,a7c8ed67-44b2-4286-aebc-2ce5bfa1e52c,,20518,,1994-12-14,,,daronte,#darontebouldin-NFL-FA-0,True,,,31531,,Daronte Bouldin,,27,77,
,,nfl,,577,,dannymccray,10,['DB'],9999999,40,,,McCray,221,,Inactive,,,SS,,7094,Danny,Louisiana State,Westfield (TX),mccray,,e210223b-fd36-4cc2-a5e3-16578ea0d17d,,11279,,1988-03-10,,,danny,#dannymccray-NFL-FA-40,False,,13611,24605,,Danny McCray,,32,"6'1""",
,,nfl,,3097,9281,joshmcdaniels,0,,9999999,0,,,McDaniels,,,Inactive,,,,,,Josh,,,mcdaniels,,,,17847,,,,,josh,#joshmcdaniels-NFL-FA-0,False,,,,,Josh McDaniels,,,,
,,nfl,,6851,,julianokwara,2,"['LB', 'DL']",9999999,99,,DET,Okwara,245,,Active,,2,LB,,14448,Julian,Notre Dame,Ardrey Kell (NC),okwara,,e91734d9-8e7d-4e55-9027-e7c338cc809a,,21887,946109,1997-12-27,1640817936691,,julian,#julianokwara-NFL-DET-99,True,RDE,4046690,32737,,Julian Okwara,,24,76,
,,nfl,,2788,,nickharwell,1,['WR'],9999999,18,,,Harwell,190,,Inactive,,,WR,544753,10538,Nick,Kansas,,harwell,,e892a99d-6c94-460f-8922-00a444e71d73,,17256,,1991-01-21,,,nick,#nickharwell-NFL-FA-18,False,,2516768,29017,,Nick Harwell,,26,"5'11""",
,,nfl,,8467,,jordanstout,0,['P'],9999999,11,,BAL,Stout,210,,Active,,,P,,15826,Jordan,Penn State,Honaker (VA),stout,,6b2416e4-510b-4ecb-b1eb-0037863fc315,,,1068272,1998-08-04,1651342520520,,jordan,#jordanstout-NFL-BAL-11,True,,,,,Jordan Stout,,23,75,
,,nfl,,6254,,kemonhall,3,['DB'],9999999,37,,LAC,Hall,190,,Active,,2,CB,,14307,Kemon,North Texas,Calhoun City (MS),hall, 00-0035542,9e82eb73-21f0-469a-ac85-b4fde70a6a4e,,21187,1056443,1997-06-02,1640893542650,,kemon,#kemonhall-NFL-LAC-37,True,RCB,4243831,32542,,Kemon Hall,,24,71,
,,nfl,,751,,joshuamauga,11,['LB'],9999999,90,,,Mauga,245,,Inactive,,,LB,286668,7199,Joshua,Nevada,Churchill County (NV),mauga,,c82d07c7-c02a-4ea7-8cd7-7ba6e9e60f21,,12430,,1987-06-20,,,joshua,#joshuamauga-NFL-FA-90,False,,13165,9758,,Joshua Mauga,,33,"6'1""",
,,nfl,,5661,,chrislacy,4,['WR'],1483,0,,,Lacy,205,,Active,,,WR,835417,12952,Chris,Oklahoma State,DeSoto (TX),lacy,00-0034593,b2c4ef6b-4caf-4f4e-9cdd-3bd9f2e38d01,,20511,835417,1996-01-28,1630347935052,,chris,#chrislacy-NFL-FA-0,True,,3122430,31651,,Chris Lacy,,25,75,
,,nfl,,484,,steveweatherford,14,['P'],9999999,3,,,Weatherford,210,,Inactive,,,P,,,Steve,Illinois,North Vigo (IN),weatherford,,2d7263cd-2437-46a8-bca6-a224576e3063,,9814,,1982-12-17,,,steve,#steveweatherford-NFL-FA-3,False,,10127,8050,,Steve Weatherford,,37,"6'2""",
,,nfl,,2889,,jordandewaltondijo,0,['LB'],9999999,47,,,Dewalt-Ondijo,240,,Inactive,,,OLB,,,Jordan,Duke,,dewaltondijo,,820ed36e-fbff-4ed2-99e8-411b1ac7c05b,,17357,,1992-05-19,,,jordan,#jordandewaltondijo-NFL-FA-47,False,,2512459,,,Jordan Dewalt-Ondijo,,25,"6'4""",
,,nfl,,4404,,aviantecollins,5,"['OT', 'OL']",9999999,76,,DAL,Collins,292,,Active,,3,T,,11785,Aviante,TCU,Willowridge (TX),collins,00-0033326,7f59e894-4ce1-4803-a556-2e02add60bc2,,19263,691313,1994-05-13,1641141916320,,aviante,#aviantecollins-NFL-DAL-76,True,LT,2971556,30431,,Aviante Collins,,28,76,
,,nfl,,4423,,davidjones,5,['DB'],9999999,34,,,Jones,210,,Active,,,FS,,12928,David,Richmond,St. Petersburg (FL),jones, 00-0033389,369d8fc2-fce9-4e75-9419-3dfbe3ad3977,,19283,,1993-12-04,1560186341309,,david,#davidjones-NFL-FA-34,True,,2969018,30663,,David Jones,,28,75,
,,nfl,,2448,10524,bobbymccain,7,['DB'],9999999,20,,WAS,McCain,196,,Active,,1,CB,,10422,Bobby,Memphis,Oxford (AL),mccain,00-0031587,7f32c3e6-113f-4922-b51d-a1a5a1d43bcf,,16905,592302,1993-08-18,1647370845850,,bobby,#bobbymccain-NFL-WAS-20,True,FS,2575606,28533,,Bobby McCain,,28,69,
,,nfl,,8662,,brycerodgers,0,['DL'],9999999,98,,ATL,Rodgers,309,,Active,,,DT,,16495,Bryce,UC Davis,Menlo-Atherton (CA),rodgers,,c41758a0-cc7f-11ec-8d55-87af3a9174bd,,,920111,,,,bryce,#brycerodgers-NFL-ATL-98,True,,,,,Bryce Rodgers,,,74,
,,nfl,,4860,,jontoth,5,['OL'],9999999,61,,WAS,Toth,308,,Active,,,C,,11823,Jon,Kentucky,Brebeuf Jesuit (IN),toth,00-0034058,f527c2af-05ac-4086-a35e-8efa1136860d,,19760,683452,1994-02-11,,,jon,#jontoth-NFL-WAS-61,True,,2971093,30956,,Jon Toth,,28,77,
,,nfl,,2688,,chadslade,7,"['OL', 'OG']",9999999,0,,,Slade,315,,Active,,,OG,,10649,Chad,Auburn,Moody (AL),slade,00-0031928,79a3c87a-85e2-41ed-aee2-ee6b33dd401e,,17156,557142,1992-05-04,1604783409376,,chad,#chadslade-NFL-FA-0,True,,2516029,28899,,Chad Slade,,29,77,
